date,gold_usd,silver_usd,gold_silver_ratio,relative_fwd_21,relative_fwd_63,relative_fwd_126,relative_fwd_252,p10,p20,p80,p90,regime,period
2022-11-27,1756.0101915,21.467808,81.79736801726565,0.060372767472107736,0.0012393932749850123,0.0015167520138901214,-0.005450536218540636,31.012811215856907,36.34167764602547,75.01469147894221,82.51316154059296,High,2020-2026
2022-11-28,1753.650836596,21.526605364,81.46434641890713,0.057060793073544724,0.004342074684089647,-0.01476081935818696,-0.022690090031125765,31.01290654172588,36.34516173575706,75.01588327960722,82.51227716546285,High,2020-2026
2022-11-29,1745.508194949,21.128879946,82.61243375938864,0.09171937664398877,0.00860445681812827,-0.000676286863544151,-0.026252189491945854,31.013001867594856,36.348645825488646,75.0178460702121,82.51139279033275,Extreme High,2020-2026
2022-11-30,1755.8777778119995,21.755389035,80.71001511336567,0.07041712243581721,-0.015124524049761945,-0.011229986520455038,-0.05195193886965921,31.013097193463828,36.352129915220246,75.02284146821098,82.51607317349429,High,2020-2026
2022-12-01,1789.714756872,22.239309456,80.47528455921315,0.04846110455901709,0.011863237970943352,-0.012515346726029497,-0.0463625963252583,31.0131925193328,36.35561400495183,75.02875424374203,82.51565722593695,High,2020-2026
2022-12-02,1794.6073732440002,22.576980456,79.4883698792887,0.04820849947945316,-0.04306606651289968,-0.012043487421570465,-0.06218480651090741,31.013287845201774,36.35909809468342,75.02909231962762,82.51524127837962,High,2020-2026
2022-12-03,1800.647865021,23.179705479000003,77.68208559217129,0.025226343516324246,-0.07188169548654977,-0.03712311924146805,-0.08394523033430945,31.01338317107075,36.35915347574674,75.02959967676738,82.51482533082229,High,2020-2026
2022-12-04,1800.647865021,23.179705479000003,77.68208559217129,0.025226343516324246,-0.07188169548654977,-0.03712311924146805,-0.08394523033430945,31.013478496939722,36.35920885681005,75.032095584459,82.51440938326496,High,2020-2026
2022-12-05,1771.2923813900002,22.570166654,78.4793665259039,0.03586303726533169,-0.0671433706972222,-0.024736838655116333,-0.08201335710029367,31.013573822808695,36.35926423787337,75.03444446023872,82.51399343570763,High,2020-2026
2022-12-06,1771.9360270339998,22.284621088,79.51385038304133,0.05384761029466656,-0.056898052894490014,-0.006901102839882434,-0.06588795778486256,31.01366914867767,36.35931961893668,75.03574851950452,82.51357748815029,High,2020-2026
2022-12-07,1781.219396212,22.458793536,79.31055572316563,0.042654946056039034,-0.05584458440351181,-0.004123568019673396,-0.06182444441433543,31.013764474546644,36.359375,75.03634777551613,82.51316154059296,High,2020-2026
2022-12-08,1791.3416346839997,23.027163264,77.79254501072354,0.03155468950371265,-0.07469036257340878,-0.016898819421091282,-0.06980540807952162,31.01381041422865,36.35942595857206,75.03828933020986,82.51227716546285,High,2020-2026
2022-12-09,1807.425913018,23.30434722,77.55745723986,0.02685050840751746,-0.08263363918049882,-0.00891007937575461,-0.07059560633441642,31.01385635391066,36.359476917144114,75.04988202320868,82.51139279033275,High,2020-2026
2022-12-10,1800.3007575299998,23.52189477,76.53723371920348,0.005409783934081203,-0.10046631695607278,-0.035338787609890066,-0.08238684454123002,31.01390229359267,36.359527875716175,75.05794314331595,82.51050841520265,High,2020-2026
2022-12-11,1800.3007575299998,23.52189477,76.53723371920348,0.005409783934081203,-0.10046631695607278,-0.035338787609890066,-0.08238684454123002,31.01394823327468,36.35957883428823,75.06087289017405,82.50962404007254,High,2020-2026
2022-12-12,1781.7484194090002,23.30201916,76.46326299772042,0.004864252176513872,-0.102345145985686,-0.03815220545556075,-0.07206460435935003,31.013994172956686,36.35962979286029,75.06865437426441,82.50873966494242,High,2020-2026
2022-12-13,1811.249943278,23.924493454,75.7069296685641,0.0030022922040846556,-0.11406231683348778,-0.05338158256810943,-0.0734803528008281,31.014040112638693,36.36043110701551,75.07266273488973,82.50785528981231,High,2020-2026
2022-12-14,1808.677300455,23.76554346,76.10502589596577,-0.009531481384596363,-0.10846076325299625,-0.03889050500125246,-0.04166995766944814,31.014086052320703,36.36123242117072,75.07380090538787,82.50697091468221,High,2020-2026
2022-12-15,1760.3289354,23.031987,76.42974682991962,-0.0316641351444078,-0.10740886205821243,-0.04057954851357026,-0.03631811335289581,31.01413199200271,36.36203373532593,75.07445545729716,82.50608653955211,High,2020-2026
2022-12-16,1785.190087116,22.975649474000004,77.69922191475716,-0.005337210807838222,-0.09546053538327925,-0.01853087651537577,-0.020820738547451256,31.01417793168472,36.36283504948115,75.07593603112,82.505202164422,High,2020-2026
2022-12-17,1794.1366633620005,23.229987766,77.23364650186963,-0.013986537135590504,-0.09104349435157189,-0.025491944669419064,-0.024511017373235466,31.014223871366728,36.36363636363636,75.07847533632288,82.50431778929189,High,2020-2026
2022-12-18,1794.1366633620005,23.229987766,77.23364650186963,-0.013986537135590504,-0.09104349435157189,-0.025491944669419064,-0.024511017373235466,31.014431397940506,36.36363636363636,75.07918713075664,82.50418977706987,High,2020-2026
2022-12-19,1792.150242636,23.227522632,77.15632317012567,-0.019157592570791637,-0.0886808472179359,-0.024138398869800737,-0.026042992501404738,31.014638924514284,36.36363636363636,75.08434684998099,82.50406176484785,High,2020-2026
2022-12-20,1809.53534304,23.84183805,75.89747649678377,-0.04772157929996823,-0.09941980570207654,-0.06090806125026926,-0.041951121501949906,31.01484645108806,36.36363636363637,75.08793650728089,82.50393375262583,High,2020-2026
2022-12-21,1813.41520632,24.000231744,75.55823733966025,-0.045918121625443176,-0.10302231209239865,-0.06045601109800436,-0.043685392309321,31.01505397766184,36.36363636363637,75.08914308721107,82.5038057404038,High,2020-2026
2022-12-22,1799.23327528,23.435329736,76.7743955621039,-0.025746229476735882,-0.09238544874624433,-0.04586127074353041,-0.030380693783098378,31.015261504235617,36.36363636363637,75.09235854559596,82.50367772818178,High,2020-2026
2022-12-23,1797.87868161,23.70653736,75.83894072373292,-0.05903818053740206,-0.12077029827002095,-0.05751760193365607,-0.0479627294274354,31.015469030809395,36.36502853960741,75.10045492208036,82.50354971595976,High,2020-2026
2022-12-24,1796.8630895600002,23.715723350000005,75.76674188012906,-0.04542624620850311,-0.13273423706681164,-0.05110548548866145,-0.05988719105596929,31.015676557383173,36.36642071557845,75.10316777228368,82.50342170373774,High,2020-2026
2022-12-25,1796.8630895600002,23.715723350000005,75.76674188012906,-0.04542624620850311,-0.13273423706681164,-0.05110548548866145,-0.05988719105596929,31.01588408395695,36.3678128915495,75.10625001928733,82.50329369151572,High,2020-2026
2022-12-26,1797.6710205300003,23.715723350000005,75.8008091931128,-0.04926694898328399,-0.13690666919035177,-0.029799835795653706,-0.06473824205854539,31.01609161053073,36.36920506752054,75.11059549146971,82.5031656792937,High,2020-2026
2022-12-27,1808.576935952,23.945406334,75.52918128534775,-0.051970209075547835,-0.13849610886270547,-0.06844807583056012,-0.07301063798520935,31.016299137104507,36.37059724349158,75.11223892250634,82.50303766707168,High,2020-2026
2022-12-28,1794.4935770559998,23.584141824,76.08899193566857,-0.04533498900543931,-0.13351672753125055,-0.051581579697579816,-0.08677445584990973,31.01680432140879,36.372093362704305,75.1163444981163,82.50241379793174,High,2020-2026
2022-12-29,1822.131857024,24.14957739,75.45191485539284,-0.0844972214546672,-0.1476899728920087,-0.05713966870052389,-0.10061007668597055,31.017309505713072,36.37358948191703,75.1234009561959,82.5017899287918,High,2020-2026
2022-12-30,1824.6701074,24.152421685,75.54812230415891,-0.06647262588291225,-0.1398771867283939,-0.05274875406815571,-0.10039439134415307,31.017814690017353,36.375085601129754,75.13025100317202,82.50116605965185,High,2020-2026
2022-12-31,1821.37699097,23.92451543,76.13015178088395,-0.056896860329769594,-0.13011864696108189,-0.03447151388133185,-0.09525717346831186,31.018319874321637,36.37658172034248,75.13449739236258,82.5005421905119,High,2020-2026
2023-01-01,1821.37699097,23.92451543,76.13015178088395,-0.056896860329769594,-0.13011864696108189,-0.03447151388133185,-0.09525717346831186,31.018825058625918,36.3780778395552,75.1345029239766,82.49991832137195,High,2020-2026
2023-01-02,1820.67964179,23.92451543,76.10100388938159,-0.08493420705281596,-0.13436572232651478,-0.03906171709226691,-0.0947173471349333,31.019330242930202,36.37868604786794,75.13829732858281,82.49929445223201,High,2020-2026
2023-01-03,1836.99826796,24.336427030000003,75.48348266964149,-0.08891416896446291,-0.1472880566418272,-0.052228176131157156,-0.09928969323506398,31.019835427234483,36.37929425618067,75.14100642876578,82.49867058309206,High,2020-2026
2023-01-04,1856.0391852800003,24.16134532,76.81853641418012,-0.06580205046746734,-0.1460427076240456,-0.03641695719856286,-0.08439000252771278,31.020340611538764,36.37990246449341,75.14327235086694,82.49804671395212,High,2020-2026
2023-01-05,1825.851353088,23.159988528,78.83645325992192,-0.02553624107919239,-0.12811920991490466,-0.052407252565370044,-0.07500926521483475,31.020845795843048,36.380510672806146,75.14500962715228,82.49742284481216,High,2020-2026
2023-01-06,1872.500483568,23.976720768,78.09660468945744,-0.048210455988564105,-0.13225937630817108,-0.071457909852366,-0.06457662830700439,31.02135098014733,36.38111888111888,75.14540519581233,82.49679897567222,High,2020-2026
2023-01-07,1863.282660096,23.800364016000003,78.28799000063158,-0.04323848123341045,-0.13983555380596424,-0.07191097346802566,-0.06472600189771316,31.022989467038258,36.38145496998785,75.14631433341803,82.49595163314169,High,2020-2026
2023-01-08,1863.282660096,23.800364016000003,78.28799000063158,-0.04323848123341045,-0.13983555380596424,-0.07191097346802566,-0.06472600189771316,31.024627953929187,36.38179105885683,75.1465879218136,82.49510429061117,High,2020-2026
2023-01-09,1882.322047368,23.951228976,78.58978966190651,-0.03227654329415308,-0.1121626173487088,-0.06416993577473185,-0.06169329985031424,31.026266440820116,36.3821271477258,75.15051470762536,82.49425694808063,High,2020-2026
2023-01-10,1875.82164978,23.577434297,79.56004144262127,-0.03023356326413429,-0.09238809398469616,-0.05313579923327105,-0.04424580935156397,31.02790492771104,36.38246323659477,75.15683289762511,82.4934096055501,High,2020-2026
2023-01-11,1878.001998946,23.75298104,79.06384448265446,-0.03475084215010871,-0.09237509984510839,-0.05857314609893305,-0.04765055867422596,31.029543414601967,36.38279932546374,75.15873015873017,82.49256226301956,High,2020-2026
2023-01-12,1889.889643252,24.01277349,78.70351352954023,-0.011536149405984242,-0.11105871238645726,-0.059508626276712384,-0.0561555057455847,31.0311819014929,36.38548643482192,75.15974603174602,82.49171492048903,High,2020-2026
2023-01-13,1906.97351905,23.7454534,80.3089958707632,-0.030780910964807395,-0.09110110695308671,-0.031216003646050372,-0.015796423484883193,31.032820388383826,36.38817354418009,75.16020991253644,82.49086757795851,High,2020-2026
2023-01-14,1913.7610906,24.181274,79.14227722658451,-0.05052158100420423,-0.1050288484084193,-0.04695610150896068,-0.03179233681943239,31.034458875274755,36.39086065353826,75.16046694064889,82.49002023542798,High,2020-2026
2023-01-15,1913.7610906,24.181274,79.14227722658451,-0.05052158100420423,-0.1050288484084193,-0.04695610150896068,-0.03179233681943239,31.036097362165684,36.39354776289643,75.16236883091554,82.48917289289744,High,2020-2026
2023-01-16,1910.8547257,24.0404948,79.48483346940097,-0.05052539028685887,-0.10103198249057321,-0.04462139542188959,-0.029786918468401646,31.03773584905661,36.3962348722546,75.16927387345318,82.48832555036691,High,2020-2026
2023-01-17,1923.693616572,24.225093718000004,79.40913001061521,-0.05362338805791722,-0.09289618743508032,-0.05102134486779819,-0.04395752775321471,31.038357868546555,36.396512859316765,75.17156872314627,82.48729358184048,High,2020-2026
2023-01-18,1906.561280656,23.987805432,79.4804379275407,-0.05018029349369868,-0.08430785312594946,-0.06524190705058763,-0.0524701246163638,31.038979888036497,36.396790846378934,75.17302364089448,82.48626161331407,High,2020-2026
2023-01-19,1908.31944983,23.251290231,82.07370132457059,-0.0198427050098946,-0.04572989989398424,-0.03136710057105141,-0.011213727978154342,31.039601907526443,36.3970688334411,75.1738184079602,82.48522964478764,High,2020-2026
2023-01-20,1935.243223407,24.010558498,80.5996754956033,-0.04247956155574639,-0.06072952332650894,-0.04322127704680234,-0.00020790750297894345,31.040223927016385,36.397346820503266,75.17428890532759,82.4841976762612,High,2020-2026
2023-01-21,1922.055510025,23.885738242,80.46875045483469,-0.04907806747351462,-0.05664461608698079,-0.036592855418199344,-0.033034649514267156,31.040845946506327,36.39762480756543,75.17492711370264,82.48316570773477,High,2020-2026
2023-01-22,1922.055510025,23.885738242,80.46875045483469,-0.04907806747351462,-0.05664461608698079,-0.036592855418199344,-0.033034649514267156,31.041467965996272,36.39948998058149,75.18085874327797,82.48213373920835,High,2020-2026
2023-01-23,1935.0951424,23.395974688,82.71060164005596,-0.02318087894436327,-0.026285069575027853,-0.012957970296062715,-0.032094028933496666,31.042089985486214,36.40135515359756,75.18361627191919,82.48110177068193,Extreme High,2020-2026
2023-01-24,1939.9307304020003,23.536216046,82.42322073397577,-0.03115619423656535,-0.03335453963611168,-0.02562868724636247,-0.04000266259995744,31.04271200497616,36.40322032661362,75.18557121590749,82.49002023542798,High,2020-2026
2023-01-25,1927.398244221,23.500409463,82.01551752770837,-0.035660635865563006,-0.029826153242566766,-0.02912503070898642,-0.05355379758796486,31.043334024466102,36.40508549962968,75.1881709244449,82.48917289289744,High,2020-2026
