,,excess,excess,True 12M Switch,True 12M Switch,Gold/S&P 50/50,Gold/S&P 50/50
,,count,mean,count,mean,count,mean
gold_up,sp_up,,,,,,
False,False,3153,-0.0004662745834280243,3361,-0.007922129494541052,3153,-0.007653754178772322
False,True,3609,0.0004504383720307533,3661,0.0005786215956084585,3609,4.971055612202118e-06
True,False,3279,-0.00014509509897684593,3484,0.0006628123245168029,3279,0.000515583758669333
True,True,3599,0.0003811707140882825,3599,0.007965649741032328,3599,0.007584479026944045
