image_name,min_component_area,dice,iou,precision,recall,foreground_ratio,target_foreground_ratio
cju1cj3f0qi5n0993ut8f49rj.jpg,500,0.8955357142857143,0.8108326596604689,0.9719716734998136,0.8302451448583253,0.2046966552734375,0.2396392822265625
cju88itqbny720987hxizbj5y.jpg,0,0.5033983187265247,0.33636092022706904,0.707605279698303,0.3906586161426886,0.1213836669921875,0.2198638916015625
cju88itqbny720987hxizbj5y.jpg,50,0.5041211252463716,0.3370066479008205,0.7109286165508528,0.3905198140051357,0.1207733154296875,0.2198638916015625
cju88itqbny720987hxizbj5y.jpg,100,0.5041211252463716,0.3370066479008205,0.7109286165508528,0.3905198140051357,0.1207733154296875,0.2198638916015625
cju88itqbny720987hxizbj5y.jpg,200,0.5041211252463716,0.3370066479008205,0.7109286165508528,0.3905198140051357,0.1207733154296875,0.2198638916015625
cju88itqbny720987hxizbj5y.jpg,500,0.5179352580927384,0.34946871310507677,0.7695675971538041,0.3903116107988063,0.11151123046875,0.2198638916015625
cju1brhsj3rls0855a1vgdlen.jpg,0,0.46459543655805335,0.30258828690502304,0.30285400658616907,0.9971087820744489,0.139007568359375,0.0422210693359375
cju1brhsj3rls0855a1vgdlen.jpg,50,0.4646345570899293,0.30262147636283865,0.302887254363816,0.9971087820744489,0.1389923095703125,0.0422210693359375
cju1brhsj3rls0855a1vgdlen.jpg,100,0.4681428692627471,0.30560478511298184,0.30587583148558756,0.9971087820744489,0.13763427734375,0.0422210693359375
cju1brhsj3rls0855a1vgdlen.jpg,200,0.4681428692627471,0.30560478511298184,0.30587583148558756,0.9971087820744489,0.13763427734375,0.0422210693359375
cju1brhsj3rls0855a1vgdlen.jpg,500,0.4681428692627471,0.30560478511298184,0.30587583148558756,0.9971087820744489,0.13763427734375,0.0422210693359375
cju6x4t13vyw60755gtcf9ndu.jpg,0,0.6842508250825082,0.520046554561143,0.5471666244405033,0.9129852744310576,0.361358642578125,0.2165679931640625
cju6x4t13vyw60755gtcf9ndu.jpg,50,0.6842508250825082,0.520046554561143,0.5471666244405033,0.9129852744310576,0.361358642578125,0.2165679931640625
cju6x4t13vyw60755gtcf9ndu.jpg,100,0.6842508250825082,0.520046554561143,0.5471666244405033,0.9129852744310576,0.361358642578125,0.2165679931640625
cju6x4t13vyw60755gtcf9ndu.jpg,200,0.6842508250825082,0.520046554561143,0.5471666244405033,0.9129852744310576,0.361358642578125,0.2165679931640625
cju6x4t13vyw60755gtcf9ndu.jpg,500,0.6890170951532715,0.5255729061042385,0.5532877882152006,0.9129852744310576,0.35736083984375,0.2165679931640625
cju7ctvqn25dy08186g442m1r.jpg,0,0.47143284475022434,0.30841487279843444,0.4427795467315977,0.5040511727078891,0.162933349609375,0.14312744140625
cju7ctvqn25dy08186g442m1r.jpg,50,0.47121045803811995,0.30822454308093994,0.4428812605514913,0.5034115138592751,0.162689208984375,0.14312744140625
cju7ctvqn25dy08186g442m1r.jpg,100,0.47121045803811995,0.30822454308093994,0.4428812605514913,0.5034115138592751,0.162689208984375,0.14312744140625
cju7ctvqn25dy08186g442m1r.jpg,200,0.47121045803811995,0.30822454308093994,0.4428812605514913,0.5034115138592751,0.162689208984375,0.14312744140625
cju7ctvqn25dy08186g442m1r.jpg,500,0.47121045803811995,0.30822454308093994,0.4428812605514913,0.5034115138592751,0.162689208984375,0.14312744140625
cju1csmlc4ht10799b8ymmghg.jpg,0,0.9321905993962915,0.8729934376577486,0.8898837089636719,0.9787209960384833,0.1482696533203125,0.1348114013671875
