image_name,dice,iou,precision,recall,foreground_ratio,target_foreground_ratio,fg_ratio_error,failure_mode
cju2p4ddkmzxj0993p94o62av.jpg,0.5178166651554992,0.3493607389735119,0.3495531888848084,0.9984265734265734,0.249298095703125,0.0872802734375,0.162017822265625,over_segmentation
cju8aqq8uqmoq0987hphto9gg.jpg,0.7604032787821666,0.6134279526289111,0.7707271885132005,0.7503522913026324,0.2635498046875,0.2707061767578125,-0.0071563720703125,mixed_or_reasonable
cju6uzxk0v83p0801rcwnexdu.jpg,0.8653224218903793,0.7626152473480717,0.9764534145722265,0.7769024895217896,0.24041748046875,0.3021697998046875,-0.0617523193359375,mixed_or_reasonable
cju1cu1u2474n0878tt7v4tdr.jpg,0.2808295076776951,0.1633517495395948,0.183567880794702,0.5973063973063973,0.07373046875,0.0226593017578125,0.0510711669921875,poor_prediction
cju76o55nymqd0871h31sph9w.jpg,0.0,0.0,0.0,0.0,0.2315216064453125,0.007354736328125,0.2241668701171875,poor_prediction
cju7arvfe1ldu0850erdmphgj.jpg,0.8236982904867546,0.7002440647881074,0.7445152158527955,0.9217289719626168,0.1940460205078125,0.15673828125,0.0373077392578125,mixed_or_reasonable
cju8djdqztu6408506pzhlo18.jpg,0.7596153846153846,0.6124031007751938,0.6328322177109623,0.949925877120738,0.1390533447265625,0.0926361083984375,0.046417236328125,mixed_or_reasonable
cju2yg5ht8i4p087800js8hp4.jpg,0.9324121857832528,0.8733821924216435,0.901787151827403,0.965190418748923,0.189544677734375,0.177093505859375,0.012451171875,mixed_or_reasonable
cju7ae7bq1f820987toc8si1d.jpg,0.3694925112694489,0.226611968251137,0.2266726137377341,0.9988207547169812,0.171051025390625,0.038818359375,0.132232666015625,over_segmentation
cju2s2527pfyr0993l3h1149a.jpg,0.261164979828721,0.1501953760989905,0.1512047205376167,0.9574468085106383,0.186187744140625,0.0294036865234375,0.1567840576171875,over_segmentation
cju34c1xfyz920993itxkkfad.jpg,0.6831117224514749,0.518731720904322,0.7235172235172235,0.6469804875224364,0.23565673828125,0.2635345458984375,-0.0278778076171875,mixed_or_reasonable
cju353d1eda8c07992afde611.jpg,0.491943533437901,0.3262102874432678,0.438763830599008,0.5597923089404511,0.1199798583984375,0.0940399169921875,0.02593994140625,poor_prediction
cju2oi8sq0i2y0801mektzvw8.jpg,0.6168810707876098,0.4460072505398284,0.9949180255424456,0.4470256532443809,0.3452911376953125,0.76849365234375,-0.4232025146484375,under_segmentation
cju34uhepd3dd0799hs8782ad.jpg,0.1424405470899905,0.0766815548578251,0.0766815548578251,1.0,0.3450469970703125,0.026458740234375,0.3185882568359375,over_segmentation
